"","user_id","date","frequency_communication","frequency_games & entertainment","frequency_lifestyle","frequency_news & information outlet","frequency_social network","frequency_utility & tools","cat_duration_communication","cat_duration_games & entertainment","cat_duration_lifestyle","cat_duration_news & information outlet","cat_duration_social network","cat_duration_utility & tools","dur_pro_communication","dur_pro_games & entertainment","dur_pro_lifestyle","dur_pro_news & information outlet","dur_pro_social network","dur_pro_utility & tools","freq_pro_communication","freq_pro_games & entertainment","freq_pro_lifestyle","freq_pro_news & information outlet","freq_pro_social network","freq_pro_utility & tools","recency_communication","recency_games & entertainment","recency_lifestyle","recency_news & information outlet","recency_social network","recency_utility & tools","monetary_communication","monetary_games & entertainment","monetary_lifestyle","monetary_news & information outlet","monetary_social network","monetary_utility & tools","earliest_time_communication","earliest_time_games & entertainment","earliest_time_lifestyle","earliest_time_news & information outlet","earliest_time_social network","earliest_time_utility & tools","var_duration_communication","var_duration_games & entertainment","var_duration_lifestyle","var_duration_news & information outlet","var_duration_social network","var_duration_utility & tools","std_duration_communication","std_duration_games & entertainment","std_duration_lifestyle","std_duration_news & information outlet","std_duration_social network","std_duration_utility & tools","min_duration_communication","min_duration_games & entertainment","min_duration_lifestyle","min_duration_news & information outlet","min_duration_social network","min_duration_utility & tools","max_duration_communication","max_duration_games & entertainment","max_duration_lifestyle","max_duration_news & information outlet","max_duration_social network","max_duration_utility & tools","anxious","bored","gloomy","stressed","upset","tired","envious","inferior"
"11",10161,"2019-03-10",69,23,11,0,1,27,5525.21499991417,10968.7020001411,157.50700044632,0,347.671999931335,756.331000804901,0.311184574695329,0.617766162389473,0.00887092157430731,0,0.0195811680511596,0.0425971732897312,0.526717557251908,0.175572519083969,0.083969465648855,0,0.00763358778625954,0.206106870229008,1413.62299990654,892.341000080109,23290.996999979,0,23928.5590000153,672.56500005722,80.075579708901,476.900086962658,14.3188182223927,0,347.671999931335,28.0122592890704,1004,1042,3010,0,62123,7267,69943.2404830918,311468.450166317,53.7924442806196,0,0,3690.59029507378,264.467843949112,558.093585491105,7.33433325399246,0,0,60.7502287656086,0.00699996948242188,0.136999845504761,3.58999991416931,0,347.671999931335,0.309999942779541,1685.03900003433,2171.47599983215,28.7860000133514,0,347.671999931335,291.84500002861,3,2,3,3,4,3,3,2
"12",10161,"2019-03-12",67,28,40,0,0,41,3308.1799993515,16713.8099999428,643.674000263214,0,0,2430.51699995995,0.143234935655406,0.723661197506722,0.0278692828167853,0,0,0.105234584021087,0.380681818181818,0.159090909090909,0.227272727272727,0,0,0.232954545454545,86297.4990000725,91.4920001029968,10877.3650000095,0,0,1363.96499991417,49.3758208858433,596.921785712242,16.0918500065804,0,0,59.2809024380475,1620,79,6781,0,0,1709,8352.74907505855,352440.729117392,243.183919768769,0,0,7750.7921864634,91.393375444058,593.667187165833,15.5943553816363,0,0,88.0385835100918,1.08899998664856,0.770999908447266,0.0110001564025879,0,0,0.304999828338623,610.414999961853,1945.77999997139,67.4960000514984,0,0,342.605000019073,3,3,2,2,2,4,3,1
"13",10161,"2019-03-13",71,30,71,0,3,95,4243.22100090981,13444.2100002766,910.13100028038,0,1581.16400027275,2036.94099879265,0.191001287551176,0.605167965470248,0.040967979951202,0,0.0711733750886199,0.0916893919387546,0.262962962962963,0.111111111111111,0.262962962962963,0,0.0111111111111111,0.351851851851852,1036.47600007057,100.581000089645,12.9920001029968,0,7240.15799999237,383.56500005722,59.7636760691522,448.140333342552,12.8187464828223,0,527.054666757584,21.4414841978173,102,26046,30281,0,77577,248,11860.5847812714,395065.602527747,2353.56305574162,0,268529.003279592,3805.3766337674,108.906311944126,628.542442900833,48.5135347685738,0,518.197841832241,61.6877348730475,0.36899995803833,0.741000175476074,0.00100016593933105,0,9.53900003433228,0.00399994850158691,646.160000085831,2921.50299978256,399.883000135422,0,1045.93200016022,531.591999769211,3,4,3,2,4,3,2,3
"14",10161,"2019-03-14",41,23,30,0,0,32,1117.4990003109,30968.976000309,348.788999795914,0,0,1988.56399989128,0.0324629498003804,0.899637774161338,0.0101321967967305,0,0,0.0577670792415516,0.325396825396825,0.182539682539683,0.238095238095238,0,0,0.253968253968254,828.066999912262,221.230000019073,208.94000005722,0,0,471.926000118256,27.2560731783146,1346.47721740474,11.6262999931971,0,0,62.1426249966025,2452,1352,723,0,0,777,1459.28041821326,4927771.07185368,96.1769127578036,0,0,7404.30743197331,38.2005290305417,2219.85834499719,9.80698285701589,0,0,86.0482854679471,2.3289999961853,0.782000064849854,0.00399994850158691,0,0,0.00399994850158691,214.444000005722,10596.1239998341,49.2650001049042,0,0,367.098000049591,3,2.5,2.5,3,2.5,3,2.5,2
"15",10161,"2019-03-15",84,27,22,0,2,43,6393.87299919128,14423.8179991245,872.930999755859,0,716.332999944687,2393.21199917793,0.257815723576161,0.581601648116173,0.0351985936165114,0,0.0288842006598475,0.0964998340313065,0.471910112359551,0.151685393258427,0.123595505617978,0,0.0112359550561798,0.241573033707865,271.858999967575,85334.0280001163,8291.5680000782,0,82425.8770000935,3957.96399998665,76.1175357046581,534.215481449057,39.6786818070845,0,358.166499972343,55.656093004138,653,3988,642,0,1691,2632,23725.9593897458,431315.208336483,3224.90926871658,0,104361.900237234,21574.3759235137,154.032332286912,656.74592373039,56.7882846079768,0,323.0509251453,146.882183819256,0.00499987602233887,2.24699997901917,0.666000127792358,0,129.735000133514,0.230999946594238,873.397000074387,2547.05800008774,196.40499997139,0,586.597999811172,903.707999944687,2,3,2,4,2,2,3,2
"16",10161,"2019-03-16",99,34,12,0,4,71,4222.4919989109,13069.6690003872,433.159000396729,0,166.03400015831,4626.41499948502,0.187518221677956,0.580415804104365,0.019236319566537,0,0.00737346582439806,0.205456188826744,0.45,0.154545454545455,0.0545454545454545,0,0.0181818181818182,0.322727272727273,2551.36299991608,84012.2079999447,5671.13499999046,0,11835.3350000381,497.480000019073,42.6514343324334,384.402029423153,36.096583366394,0,41.5085000395775,65.160774640634,1071,4964,10048,0,55170,7681,14953.7034161226,340010.311513226,2307.45725943342,0,5743.64444401952,44801.8037429638,122.285336063334,583.104031467135,48.0359996193836,0,75.7868355588193,211.664365784522,0.0119998455047607,3.00500011444092,3.18499994277954,0,0.0120000839233398,0.0180001258850098,1183.07899999619,2879.57899999619,166.174000024796,0,155.072000026703,1267.63499999046,2,3,2,2,2,3,1,3
"17",10176,"2019-02-22",35,2,0,0,46,19,1988.13999915123,12.6740000247955,0,0,2559.38400125504,251.603000402451,0.413180012807437,0.00263394101763562,0,0,0.531897308473832,0.0522887377010951,0.343137254901961,0.0196078431372549,0,0,0.450980392156863,0.186274509803922,32033.8450000286,42836.3959999084,0,0,25091.2730000019,29146.2539999485,56.8039999757494,6.33700001239777,0,0,55.638782635979,13.2422631790763,5946,42474,0,0,5964,4743,9340.44864983329,36.962800376461,0,0,4754.09459375457,281.501351658146,96.6459965535732,6.07970397112072,0,0,68.9499426667968,16.7780020162755,0.773999929428101,2.03800010681152,0,0,0.68500018119812,0.00300002098083496,508.328999996185,10.635999917984,0,0,258.554000139236,59.9630000591278,0.25,0,0,1.25,0.25,1.5,0.25,0
"18",10176,"2019-02-23",15,1,21,0,71,51,254.389999628067,1.51099991798401,855.764000415802,0,3883.4739985466,1022.01600027084,0.0422774549898873,0.000251115339108025,0.142220700744689,0,0.645400359361599,0.169850369564716,0.0943396226415094,0.00628930817610063,0.132075471698113,0,0.446540880503145,0.320754716981132,1135.1930000782,37516.2490000725,4747.82899999619,0,474.007999897003,1132.04600000381,16.9593333085378,1.51099991798401,40.7506666864668,0,54.696816880938,20.0395294170754,43671,48882,44586,0,43753,43662,213.814110731147,0,2420.00522618818,0,7105.4402657757,1933.11055498785,14.6223838935772,0,49.1935486236578,0,84.2937735884193,43.9671531371757,0.0270001888275146,1.51099991798401,0.715999841690063,0,0.00200009346008301,0.488999843597412,40.8659999370575,1.51099991798401,185.593000173569,0,500.365999937057,218.612999916077,1,1,1.75,2,1.5,1.5,0.5,0.5
"19",10176,"2019-02-24",27,5,21,0,78,31,1015.00200033188,24.7999999523163,1720.38200116158,0,6418.00999975204,458.406999588013,0.105327801809903,0.00257352150932616,0.178525810191922,0,0.666003500531845,0.0475693659570041,0.166666666666667,0.0308641975308642,0.12962962962963,0,0.481481481481481,0.191358024691358,1607.50600004196,38272.4539999962,1235.28200006485,0,1616.0720000267,10741.2850000858,37.5926666789585,4.95999999046326,81.9229524362655,0,82.2821794840006,14.7873225673552,5479,47092,2785,0,2566,3134,7893.79409662877,37.9716042273131,9248.17911326731,0,15772.3580439728,1073.16996388017,88.8470263803397,6.16211037123752,96.1674535030813,0,125.588048969529,32.7592729449261,0.519999980926514,0.00199985504150391,1.30699992179871,0,0.318000078201294,0.000999927520751953,451.834999799728,14.9990000724792,341.702000141144,0,616.053999900818,142.858000040054,0.5,2.75,2,2.25,2.25,1.25,0.75,0.75
"20",10176,"2019-02-25",43,7,6,0,129,35,1199.85700011253,123.722999811172,202.15399980545,0,13864.0239994526,647.913000822067,0.0748149154644866,0.00771452412330588,0.0126049474269302,0,0.864466168401216,0.0403994445840617,0.195454545454545,0.0318181818181818,0.0272727272727273,0,0.586363636363636,0.159090909090909,4280.39499998093,19711.003000021,19038.2539999485,0,86363.2829999924,8167.6099998951,27.9036511654078,17.6747142587389,33.6923333009084,0,107.473054259322,18.5118000234876,43419,44668,4657,0,4583,4692,2131.30744432011,704.258633630154,2876.19596863371,0,28190.1470877263,674.88194381957,46.1660854342244,26.5378716861423,53.6301777792476,0,167.899217055132,25.978490021931,0.00199985504150391,1.06700015068054,1.33999991416931,0,0.00199985504150391,0.104000091552734,281.516999959946,76.5969998836517,141.087999820709,0,1148.96399998665,115.628999948502,0,1.25,0.5,0.75,0.25,1.5,0,0
"21",10176,"2019-02-26",97,2,27,0,124,37,2231.51900076866,11.3060002326965,1203.0020005703,0,7594.64900112152,564.504000425339,0.192289775610902,0.000974236942214322,0.10366256557504,0,0.654430166969755,0.0486432549020889,0.337979094076655,0.00696864111498258,0.0940766550522648,0,0.43205574912892,0.128919860627178,1781.55999994278,49236.388999939,1028.85700011253,0,932.430000066757,2091.375,23.0053505233883,5.65300011634827,44.5556296507517,0,61.2471693638832,15.2568648763605,141,37141,36449,0,38,6790,1861.22385852804,11.6162008274079,4597.3234576068,0,9313.31685220969,467.038250870471,43.1419037425105,3.40825480670208,67.8035652278463,0,96.5055275733452,21.6110677864485,0.00199985504150391,3.24300003051758,0.00300002098083496,0,0.00200009346008301,0.0580000877380371,308.378999948502,8.06300020217896,299.988000154495,0,656.831000089645,100.411000013351,0.25,2.25,1,0.25,0,1.25,0,0
"22",10176,"2019-02-27",22,14,13,1,68,30,217.611999988556,185.946999788284,698.030999183655,1.11100006103516,6496.3799996376,973.886000394821,0.0253835107510119,0.0216899236645614,0.0814223359614803,0.000129593413943826,0.757774992059866,0.113599644149137,0.148648648648649,0.0945945945945946,0.0878378378378378,0.00675675675675676,0.459459459459459,0.202702702702703,4633.53800010681,40033.5510001183,4906.53999996185,41403.4440000057,4076.45799994469,5372.97600007057,9.89145454493436,13.281928556306,53.6946922448965,1.11100006103516,95.5349999946706,32.4628666798274,320,2650,44591,44995,50,158,332.850267208531,342.60821843435,3325.89674059624,0,22800.6997932642,7766.57238401584,18.2441844763895,18.5096790473079,57.6705881762639,0,150.999005934689,88.1281588597869,0.00199985504150391,0.974999904632568,0.555999994277954,1.11100006103516,0.060999870300293,0.101999998092651,83.2050001621246,67.6399998664856,173.962999820709,1.11100006103516,752.369999885559,490.387000083923,0,0.25,0.5,0.5,0,0.5,0.5,0.5
"23",10176,"2019-02-28",40,1,10,0,105,46,967.933999538422,7.67899990081787,414.093999624252,0,8814.11199808121,1017.40899920464,0.0862591865928867,0.000684327945507936,0.0369027346881261,0,0.785485510226577,0.0906682405469023,0.198019801980198,0.00495049504950495,0.0495049504950495,0,0.51980198019802,0.227722772277228,17906.0620000362,53848.1010000706,6419.71700000763,0,129.145999908447,3642.57100009918,24.1983499884605,7.67899990081787,41.4093999624252,0,83.9439237912496,22.1175869392312,6929,32544,34355,0,552,4263,740.209554504783,0,2673.53058559548,0,15103.8581567154,861.638295638609,27.2067924332286,0,51.7061948473825,0,122.897754888832,29.3536760157669,0.00199985504150391,7.67899990081787,1.15899991989136,0,0.269999980926514,0.062000036239624,138.103999853134,7.67899990081787,177.09600019455,0,608.546999931335,110.723999977112,0,0,0.25,0,0.5,0,0.25,0.25
"24",10176,"2019-03-01",85,6,4,0,94,59,1659.34900021553,198.031999826431,115.659999847412,0,6384.18499946594,1251.10700106621,0.172698947896866,0.0206104430204223,0.0120374678773454,0,0.664442520797922,0.130210620407444,0.342741935483871,0.0241935483870968,0.0161290322580645,0,0.379032258064516,0.237903225806452,13551.0940001011,21131.4230000973,49546.8680000305,0,3530.73900008202,3237.23200011253,19.5217529437121,33.0053333044052,28.914999961853,0,67.9168616964462,21.2052034079018,2017,3142,36694,0,88,2008,602.782422011555,2159.10220372841,1821.09942202431,0,10224.0725490802,2311.89698527138,24.5516276855844,46.4661404006015,42.6743414949113,0,101.114156027137,48.0821898967942,0.546000003814697,1.20700001716614,1.44300007820129,0,0.00199985504150391,0.211999893188477,147.200999975204,101.391000032425,92.3250000476837,0,438.942000150681,353.842000007629,0.5,0.25,0.5,1.25,0.25,0.5,0.5,0.25
"25",10176,"2019-03-02",44,4,10,0,84,39,1765.6649992466,33.558000087738,806.595999956131,0,4088.2449991703,540.373000383377,0.244063912579334,0.00463864708381587,0.111493955933959,0,0.56510893657979,0.0746945478231012,0.243093922651934,0.0220994475138122,0.0552486187845304,0,0.464088397790055,0.215469613259669,8809.74900007248,78853.3949999809,5163.75900006294,0,5100.31900000572,5125.88800001144,40.1287499828772,8.38950002193451,80.6595999956131,0,48.669583323456,13.8557179585481,697,7227,754,0,739,10908,4223.56581871086,33.8438275493914,11596.8844828585,0,6084.94640131663,326.516508381293,64.9889668998582,5.81754480424444,107.688831746187,0,78.0060664391984,18.0697678009789,0.00299978256225586,2.11100006103516,6.01400017738342,0,0.00199985504150391,0.489000082015991,399.688999891281,14.0789999961853,364.227999925613,0,471.868999958038,71.0569999217987,1.5,1.75,2.75,2.5,2.5,1.5,2.75,2.25
"26",10176,"2019-03-03",33,5,25,0,58,55,756.390999794006,16.7750000953674,689.044999599457,0,5420.60299968719,671.042000055313,0.100133097569106,0.00222072013248259,0.0912176509149198,0,0.717594166507646,0.0888343648758457,0.1875,0.0284090909090909,0.142045454545455,0,0.329545454545455,0.3125,4383.66199994087,33529.3069999218,201.286000013351,0,184.144000053406,6890.42499995232,22.9209393876972,3.35500001907349,27.5617999839783,0,93.4586724083999,12.2007636373693,9496,51224,10199,0,4444,10043,1291.6087863879,8.2235241009121,970.066126505827,0,20447.0639131121,319.243967903544,35.9389591722952,2.86766875718101,31.1458845837749,0,142.993230305187,17.867399584258,0.00199985504150391,0.776000022888184,0.105000019073486,0,0.00300002098083496,0.0590000152587891,184.207000017166,7.76099991798401,119.865999937057,0,695.219000101089,105.90299987793,1.5,1.5,2.25,2.5,2.25,2.25,1.5,1.75
"27",10176,"2019-03-04",26,18,33,0,91,23,585.814999341965,290.466000080109,2052.6400001049,0,8201.15199995041,1010.02699923515,0.0482545448063929,0.0239261620671092,0.169079332157279,0,0.67554237616001,0.0831975848092081,0.136125654450262,0.0942408376963351,0.172774869109948,0,0.476439790575916,0.120418848167539,1421.98600006104,3431.95000004768,86387.4059998989,0,1217.27999997139,3705.91700005531,22.5313461285371,16.1370000044505,62.201212124391,0,90.1225494500045,43.9142173580501,43200,46535,379,0,207,4306,1037.07625929207,336.162873245824,4518.89633575768,0,26879.2949326065,4765.76825918035,32.203668413584,18.3347449735693,67.2227367470091,0,163.949062005876,69.0345439557643,0.00200009346008301,0.730999946594238,0.00100016593933105,0,0.00199985504150391,0.516000032424927,117.788999795914,57.8450000286102,260.466000080109,0,906.021999835968,246.233000040054,0.333333333333333,0.333333333333333,1,1.33333333333333,1,0.666666666666667,0.666666666666667,1
"28",10176,"2019-03-05",34,7,37,0,94,21,750.470000267029,69.9310002326965,1312.04299902916,0,5045.57600092888,1144.20100092888,0.0901766487746463,0.00840292515916661,0.157655390166946,0,0.606277579036676,0.137487456862565,0.176165803108808,0.0362694300518135,0.191709844559585,0,0.487046632124352,0.10880829015544,1660.28200006485,19883.8310000896,18470.8350000381,0,3366.39599990845,7345.62800002098,22.0726470666773,9.99014289038522,35.4606215953827,0,53.6763404354136,54.4857619489942,2117,81,53,0,379,2113,426.973542609594,142.166154921101,3703.191138649,0,5709.25668700866,28591.0937493835,20.6633381284243,11.9233449552171,60.8538506476706,0,75.5596233911251,169.089011320616,0.0929999351501465,0.00200009346008301,0.00199985504150391,0,0.00299978256225586,0.0140001773834229,78.345999956131,36.0279998779297,265.386000156403,0,433.71599984169,787.055000066757,1.33333333333333,1.66666666666667,1.66666666666667,2.33333333333333,0.333333333333333,2.33333333333333,0.666666666666667,1
"29",10176,"2019-03-06",64,5,29,0,123,27,1236.23100042343,669.933000087738,1574.72400045395,0,9661.15600037575,3052.20500016212,0.0763376554422929,0.0413685747344975,0.0972397052995665,0,0.596579439990029,0.188474624533614,0.258064516129032,0.0201612903225806,0.116935483870968,0,0.495967741935484,0.108870967741935,3132.64899992943,35582.6960000992,941.591000080109,0,1003.66700005531,5054.89700007439,19.3161093816161,133.986600017548,54.3008276018603,0,78.5459837428923,113.044629635634,5423,8235,8881,0,214,5416,515.382637818199,80016.8299170538,6212.71314826634,0,20222.5004181259,74869.5409634459,22.7020403888769,282.872462281244,78.820765971071,0,142.205838199864,273.622990560819,0.00200009346008301,1.84499979019165,0.875,0,0.00199985504150391,0.00200009346008301,104.898999929428,639.818000078201,335.199000120163,0,886.46799993515,1283.87299990654,0.5,0.75,1.5,1.5,1,1.5,0.75,1.25
"30",10176,"2019-03-07",63,2,27,0,101,52,750.77799987793,535.18700003624,773.770000219345,0,7878.74599909782,1233.54400062561,0.0672016039963698,0.0479042071641526,0.069259601569926,0,0.705220942416322,0.11041364485323,0.257142857142857,0.00816326530612245,0.110204081632653,0,0.412244897959184,0.212244897959184,718.223000049591,52869.3819999695,729.257999897003,0,1614.93099999428,9347.40499997139,11.9171111091735,267.59350001812,28.658148156272,0,78.0073861296814,23.722000012031,4978,9458,814,0,2987,4935,196.406139626972,133680.175383459,1370.25681092783,0,18707.1987775091,2416.69451578077,14.0144974803584,365.622996245393,37.0169800352193,0,136.774262116486,49.159887263711,0.00199985504150391,9.05900001525879,0.00200009346008301,0,0.00200009346008301,0.00200009346008301,72.3020000457764,526.128000020981,163.272000074387,0,871.360000133514,293.204999923706,0.25,1.75,1.75,1.5,1.25,1.5,0.25,0.25
